|tweet_id|tweet_text|label|set
1004|1250139658576703490|En los centros de trabajo se deben adoptar las medidas necesarias para minimizar el riesgo de contagios.   Más información: https://t.co/6NBnPEWAqW   #EsteVirusLoParamosUnidos  #COVID19 https://t.co/y254OVHlFc|0|train
1005|1247436483679698946|"""El Colegio de Psicología de Navarra y el Gobierno de Navarra activan un teléfono para atender a la ciudadanía durante la pandemia del Covid-19"" https://t.co/DtR5pw1ZQ7 #Menadel #Psicología  El Colegio Oficial de Psicología de Navarra, en coordinación con la Consejería de Salud... https://t.co/T33qr8DKo7"|0|train
1006|1268805210325102592|⚠️¡ACCIÓN!⚠️ ¡Es hora de reinventar el sistema! Necesitamos una tranformación verde para salir de la crisis del COVID-19.  Te lo cuenta @aacantero 👉https://t.co/MWIw0cBe0k  #DíaMundialDelMedioambiente #REinventa_ #REinventaElSistema https://t.co/FlaX4pvpoB|0|train
1007|1272413540373213185|¡El último José M. Arroyo. Estrategias 3.0! https://t.co/cHwQbosefP Gracias a @UribeX #covid_19 #coronavirus|0|train
1008|1260888924920168449|España,  la represión no cura a la gente del coronavirus, ahora se entiende la fijación que tenían con los restos del general Franco|1|train
1009|1278292254680023040|#BuenosDías 🌞  👉🏼Evita tocar objetos de otras personas como el móvil 📱, las llaves 🔑, bolsas 🛍️... pero si lo haces, #LavateLasManos  de forma correcta con agua y jabón 💦🧼 o con gel hidroalcohólico 🧴   #MurciaSalud #coronavirus #prevenircovid19 🦠 #RegióndeMurcia https://t.co/DGo92cts64|0|train
1010|1259141733071433732|Nuestros efectivos han estado en los mercados controlando el aforo y las medidas de distanciamiento social. También nuestro grupo de apoyo motorizado (GAM) y grupo ciclista (LINCES) han estado informando a la población sobre las franjas horarias y medida de distanciamiento social https://t.co/0qq5exv7ai|0|train
1011|1270092118183284736|Aquí está la impresentable que hizo una pintada en el crespón negro en memoria de los fallecidos por coronavirus. Máxima difusión! https://t.co/7KucifZ7fa|0|train
1012|1250148424848232450|Ayudamos a los pacientes con cáncer ante la vulnerabilidad económica y social provocada por el COVID-19 ¡Ayúdanos a ayudar! https://t.co/wiMeztGPlx #cáncerycoronavirus #contigodamoslacara https://t.co/4Utlbsh86N|0|train
1013|1251393973668777986|Buenos días mundo Twitter, sábado y en vez de procurar a la ciudadanía un poco de evasión ante tanto horror, buscar soluciones y ayudar, la ultraderecha y los nazis están dedicados hacer caer al gobierno inoculando odio en vena #YoMeQuedoEnCasa ✊ https://t.co/r2xUYzwViA|0|train
1014|1289554137902850049|Todas las personas podemos ser cortafuegos para evitar la transmisión del virus.  -Evitar agrupaciones y aglomeraciones. -Distancia y siempre un paso atrás al encontrarnos. -Lavarse las manos con cariño y regularidad -Mascarilla con sentido común  Pensar que será un año diferente|0|train
1015|1243230723726880768|Pedid perdón. No tenéis vergüenza.|0|train
1016|1244928386549583872|"#Coronavirus | Se rompe la tendencia a la baja y España registra un récord en contagios y muertos https://t.co/W8fYCKFPVI"|0|train
1017|1251866663873634305|"Qué estupidez la de estos cuates de verdad. No se dan cuenta que sólo agudiza esa representación que nos tiene en el vilo de la polarización. Yo sí espero que la pandemia nos traiga un poco de criterio de que eso de ""la vida en sociedad"" ya pasó. Es decrépito e innecesario."|0|train
1018|1254018974628696067|Libertad de expresión para atacar a los jueces. Libertad de expresión para atacar al Rey en mitad de la pandemia. Mientras reclaman unidad. Pero VOX no tiene libertad de expresion para criticar inigualable gestión sanitaria  del gobierno. No tienen límite https://t.co/hQHXzg19wT|1|train
1019|1259420822734802945|Cómo funciona un purificador de aire con generador de ozono y qué utilidad tiene contra el coronavirus.Vía @decoesfera https://t.co/MCYZfygJ3C|0|train
1020|1286702288183197710|Que alguien le diga a Padilla q se ponga bien la mascarilla. https://t.co/M64dY3NgUQ|0|train
1021|1291104525198209025|#COVID19 Sigue creciendo la lista de productos retirados por no cumplir regulación o ser falsos: https://t.co/o2GMUWBU2y Tenéis lo que voy recopilando aquí: https://t.co/JOnImtV0pT|0|train
1022|1267424474581917696|Eslovenia y Montenegro se declaran libres de Covid y Chipre, (turismo es 90% d PIB)dice q si un turista pilla el bicho estando allí, le pagan todos sus gastos. O sea q nadie lo va a pillar allí. Es evidente: El Covid19 no existe. Es un TIMO de los países amigos del globalismoNWO!|0|train
1023|1272427075937480704|¿Cómo cambiará el coronavirus la educación universitaria? vuelve a ver el reportaje de https://t.co/xJSdojAN7u sobre transformación Digital y aulas para la doble presencialidad #CEUreloaded  @FundacionCEU @USPCEU 👇  https://t.co/4hPfeoAkmQ a través de @rtve|0|train
1024|1254142186158993408|Sigamos luchando junto a @AAFANI_Arg por frenar la pandemia del maltrato infantil En el #diadelaninez Necesitamos acciones urgentes para aplanar la curva de la #AlienaciónParental una de las peores formas de maltrato, que solo ha conseguido destruir #LaFamilia @CeltiusAbogados https://t.co/5hnIbVLz2N|0|train
1025|1262074932676132864|🎥 @AsierArranz10 nos cuenta cómo fue su adaptación al fútbol de Chipre, a donde llegó en el mercado invernal, antes de la pandemia de coronavirus. #CharlasEnCasaBV.  👉Puedes seguir el directo aquí: https://t.co/6kdLHQRpFR #HacemosCantera https://t.co/uj6t9jPTug|0|train
1026|1257562787905183744|Acordaros que los mismos que pedían con 7 muertos que se tenía que haber hecho un confinamiento total y que mal el gobierno por no parar el 8M, son los mismos que hoy dicen que van a votar en contra del estado de alarma y que todo se vuelva a reactivar con 164.|0|train
1027|1246118663071174659|The mystery of the true coronavirus death rate https://t.co/L5hfXpD7CE vía @financialtimes ““Sin un estudio completo y una mayor precisión en la causa de las muertes, las comparaciones deben realizarse con precaución “|0|train
1028|1289491231173615617|los/as jambas q van a todos lados en una pandemia mundial y se quejan de q volveremos a estar en cuarentena 🤡🤡|0|train
1029|1264672037307658247|Trump suspende sus viajes a Brasil por el peligro de la pandemia en Brasil. Como te quedas @jdsbaskonista?|0|train
1030|1270320468185288704|Un seguimiento durante su estancia garantizará la seguridad ante la pandemia del coronavirus https://t.co/U4dAS1Gw8N|0|train
1031|1265536911990558722|Tres casos de coronavirus, entre los ocupantes de las pateras llegadas a Canarias. Ahora se les hace tests y aisla. Pero cuando Vox lo pidió hace meses, era cosa de xenófobos. Las fronteras protegen. Devolución inmediata. Cumplir la Ley. https://t.co/VIB4OVov5p|0|train
1032|1251040922529341441|La UE urge a la banca a dejar de pagar dividendos durante la pandemia https://t.co/r0WvBwGCHv vía @el_pais|0|train
1033|1265214026335891456|Repitamos por enésima vez: el problema no fue el 8-M en sí mismo, sino retrasar todas las medidas de distanciamiento social hasta pasado el 8-M.|0|train
1034|1258828155588091904|"Título de la película: ""El hombre que susurraba a las ovejas mientras hacía campaña electoral diaria en plena pandemia y sin hacer ni una sola propuesta en el congreso."" https://t.co/UkKR2GoCnB"|0|train
1035|1292563069919535110|Porqué no llevan a éstos policías patriotas a Galapagar?|1|train
1036|1269461120026361861|la puta mascarilla de los cojones|0|train
1037|1256018193858138112|#RecortaronYRobaron Este Frente tiene claro que la unidad de la Izquierda es el camino, los procesos basados en el protagonismo y en la participación de la ciudadanía, no sólo suman, si no que multiplican #SumarEsMultiplicar Únete al @FrenteDeIzdas  #YoMeQuedoEnCasa https://t.co/vZi7vi2MTn|0|train
1038|1280815899960922112|"""Los cuidados son una oportunidad y no una carga"" o un negocio, añado. Fue un placer contar con @AnaUrrutiab de Fundación #CuidadosDignos en nuestra última revista para abordar este tema que era fundamental pero que ha resultado vital en la #COVID19    https://t.co/b5hINxa6ON"|0|train
1039|1256552270713491456|El @PalenciaAyto decreta la reanudación del servicio de #transporteurbano al 33% de su capacidad a partir del próximo lunes, 4 de mayo. #Desescalada #Covid19  https://t.co/lRYRZ5GSqv vía @carriondigital|0|train
1040|1276852950766358530|#ÚLTIMAHORA Confirmado un brote de coronavirus en Santander al detectarse 13 casos positivos en un mismo edificio https://t.co/R6lmRY5r5K|0|train
1041|1274401737277833217|🕗  Plan Plan Plan Plan Plan Plan Plan Plan   👏 👏 👏 👏 👏 👏 👏 👏 👏 👏 👏 👏 👏 👏 👏 👏 👏 👏 👨‍⚕️ 👩🏼‍⚕️ 🏥 🚑  Muchas gracias por cuidarnos. #EsteVirusLoParamosUnidos #COVID19|0|train
1042|1250478641970057220|@xriusenoticies Empiece por los periódicos. La mayoría de noticias las encuentra en internet. No lo use para envolver bocadillos, porque con confinamiento no lo veo haciendo trasiego de alimentos. Sí puede usarlo para limpiar cristales, y no se sienta culpable por el duro destino de la Amazonia.|0|train
1043|1244189916524949505|Intentamos ir por delante y anticiparnos. Debemos estar preparados, porque la peor cara del #coronavirus está por llegar.  Mis entrevistas hoy en Joly y @DiarioSUR. https://t.co/HMA0glcbZc|0|train
1044|1266738483277828100|El coronavirus no se transmite a distancia por el aire, advierte la OMS https://t.co/4UPrOZEEmz|0|train
1045|1268840455011270656|🔅 COCA DE LECHE 🔅 de @fsantfrancesc está tan rica... Si hay algo que he preparado varias veces durante estos días de confinamiento, es esta #receta 📝Tierna y con una miga súper esponjosa que se deshace en la boca 😋 ¿Quieres un trocito?  👉🏻 https://t.co/kbkgEnOGG4 👈🏻 https://t.co/Th5tN9l72l|0|train
1046|1268478637810032640|"""Pedro Sánchez ha logrado ser el ejemplo del mayor fracaso mundial en la lucha contra la pandemia. Posee las peores cifras de fallecidos por habitante que todavía se niega a clarificar tras tres meses de mando único"". https://t.co/BlvFPjPiOi"|0|train
1047|1260566275320881156|Acuerdo 2o ERTE d Michelin por #COVID-19. Tras d 4 reuniones, la mesa negociadora acuerda las condiciones d aplicación, como fórmula q haga frente al pronunciado descenso d actividad y evite poner en riesgo puestos d trabajo @CCOOMichelin @Industria_CCOO https://t.co/LmmWGfl4pW|1|train
1048|1249031485434331136|¿Cómo se vive la crisis del Coronavirus en Galicia? Nuestro paisano @marcelodalisio de @NewSystemWorld nos responde desde La Coruña. #diásporavenezolana|0|train
1049|1293102361334906881|La app Radar COVID pide menos permisos que otras aplicaciones móviles como TikTok, Instagram o Tinder https://t.co/eryQ4vBykx|0|train
1050|1248390164033843202|El presidente del gobierno ha difundido información falsa en sede parlamentaria.  Ante la evidente superioridad de la gestión de @IdiazAyuso, la máquina de propaganda social-comunista se ha puesto a toda máquina.  Gestionar no saben, pero en intoxicar son maestros.  Mentís:|1|train
1051|1268200969332051969|"Hola @CasaReal: como enfermera que ha estado en ""primera linea contra la covid-19"" renuncio públicamente a este ""premio"" y exijo que devolváis lo robado. #NoQuieroPremiosDeLadrones.  https://t.co/203iKnRwZj"|1|train
1052|1269156575811428354|Associated Press, la agencia de prensa más importante, ha preguntado hoy a Fernando Simón si no es poco ético no reconocer a más de 40.000 fallecidos por Covid considerando todos los datos.  Ridículo internacional.|0|train
1053|1253618838106759169|La gente que está delante lleva mascarilla y guantes. Yo no tengo nada. Me siento extraño. El hombre de delante se da la vuelta y me revisa por completo.|0|train
1054|1279052111943282694|@UGT_Comunica @mcarmenbarrera @FeSP_UGT @agdelatorre42 @FeSMC_UGT @SECUGT @UGT_FICA @UGTCyL @ugtcatalunya @UGT_Galicia @UGT_Andalucia Incluye #pararelreloj de las prestaciones lo que duró el #EstadoDeAlarma ?? #nomeagoteselparo|0|train
1055|1287871340389703680|- Fernando Simón: “Está bien que no nos visiten los ingleses y belgas, así menos problemas” - Carmen Calvo: “Hay rebrotes porque tiene que haberlos” - Teresa Ribera: “Portugal contuvo el virus porque está más al oeste”  No es un sketch de José Mota, es nuestro Gobierno.|0|train
1056|1247846720668565505|La COVID-19 se distribuye de forma desigual en la población. Además el impacto económico y social también repercutirá en las desigualdades existentes. Lo escribo en: “Desigualdades y covid-19” https://t.co/yhc8msAvjj|0|train
1057|1247076298649985029|El confinamiento no es igual para todos. Linda comparte una cama de 1,30 con sus 3hijos y raciona la comida. Su hijo pide que no los identifique pq en su clase no saben que vive así. Los inmigrantes más vulnerables enfrentan otro mes de encierro sin dinero https://t.co/EFUZ48BgTX|0|train
1058|1262327312529395713|"El forense a la juez: es ""cierto y seguro"" que sin el 8-M ""se habría evitado una amplia difusión del virus"" https://t.co/YRN5rbUNHn"|1|train
1059|1252602511632056321|"ÚLTIMA HORA: La Delegación del Gobierno en Madrid asegura a la juez que no recibió ""comunicaciones sanitarias"" sobre el COVID-19 antes del 14 de marzo."|1|train
1060|1282655468419198976|Un día más, toca recordaros dos cosas...  #Freedailyremoteraidpass  Y por favor, PONEOS BIEN LA MASCARILLA! No vale llevarla sin cubrir la cara tapando nariz y boca... el riesgo aún sigue presente! No volvamos hacia atrás por irresponsabilidades así|0|train
1061|1245428515736039426|Debemos ser responsables y estar solo el tiempo imprescindible en la calle, nuestra vida y las de otros están en peligro. #yomequedoencasa #responsabilidad  https://t.co/ONlMmx49fR|0|train
1062|1264219563954233344|t imaginas pasarte 2 meses acusando al 8M d tener la culpa d la pandemia y ahora cuando estamos intentando salir d esto organizar gilipolleces esq 0 neuronas y 0 vergüenza no puedo más|0|train
1063|1282431483886612489|Si no tenemos memoria a corto plazo y abarrotamos ahora las calles, a pesar del rastro de muerte del coronavirus, ¿cómo pedírsela a los jóvenes votantes vascos, que ni conocen a Miguel Ángel Blanco? Los votos de #EHBILDU  son legales pero...ufff|0|train
1064|1282363749756743687|Repatrian las cenizas de 245 mexicanos muertos de Covid-19 https://t.co/VnKIwJ5iGJ https://t.co/aIZAofLjPE|0|train
1065|1288394452608811008|Paciente sin Covid19  Paciente con Covid19              Así de simple https://t.co/o96DxB6wH9|0|train
1066|1245648238905946113|Pues casi 1000 fallecidos en un día.|0|train
1067|1271757494000459777|Siempre que puedan, escuchen a @G_Pisarello.|0|train
1068|1251786040194617346|Los bancos si que son grandes morosos. Nunca deberían haber repartido dividendos mientras no nos paguen los 62.000  millones que nos deben.|0|train
1069|1250760428340359168|Conoce en @clarisgestion las instrucciones para solicitar los aplazamientos de impuestos contemplados en el Real Decreto-ley 7/2020, de 12 de marzo|0|train
1070|1282464304596492290|"Mi tío se ha pasado la pandemia entera ingresado.Hace unos días le dieron el alta y hoy ha ido a votar. Va lento y está débil y entraba poco a poco al cole. Se le ha acercado 1 apoderado de Vox para ""ayudarte a llegar a la mesa"". ""No me toques fascista, puedo solo"".Ya ha votado!"|0|train
1071|1264847046508494850|Para preocuparnos un poco #cooperacioninternacional #cooperación https://t.co/7q3ei9souE|0|train
1072|1247472572163383296|🇮🇹Hay que derrotar juntos al Covid-19 🇫🇷Hay que derrotar juntos al Covid-19 🇬🇧Hay que derrotar juntos al Covid-19 🇵🇹Hay que derrotar juntos al Covid-19 🇦🇷Hay que derrotar juntos al Covid-19 🇪🇸Tenemos que derrotar juntos al gobierno #COVID19 #YOAPOYOALGOBIERNO https://t.co/uwo0JlZUY9|0|train
1073|1251792319025725442|#UnidosSalimosDeEsta apoyando las medidas para evitar la expansión del virus y el enorme esfuerzo que realizan nuestros profesionales sanitarios.  Generar bulos o dividir con intereses partidistas, mina la unidad y la moral. No difundas, rompe la cadena.  #FelizDomingo https://t.co/luCagVJE7l|1|train
1074|1268523104059510786|Como echo de menos el confinamiento, que la gente se quedaba en sus casas y no venían a la mia a darme mal y encima sin mascarillas ni respetando la distancia de seguridad|0|train
1075|1273377646295101441|Buenas noticias para poder parar el focos en el mercado d las pulgas  4to contingente de médicos de la Brigada Che Guevara se trasladan al Zulia para atender foco por Covid-19  #CapacidadCientíficaSoberana #UsaTapaboca😷  https://t.co/pcGzsuzE7t https://t.co/49WSYplniC|1|train
1076|1257424384492437504|@fdvalois2 Yo me refería a Europa, pero hay que decir que EEUU es otra potencia turística. Dejando a un lado eso, estar en manos de Trump puede llevarte al desastre de tantas maneras que no hacía falta una pandemia para que cundiera el caos en ese país.|0|train
1077|1267382775071424512|#Portada CORONAVIRUS EMPRENDEDORES - Abrir un negocio en lo peor del confinamiento... y sobrevivir https://t.co/3tom4q9TUr https://t.co/pevZRntg8o|1|train
1078|1278603821623762944|No hay futuro si las personas jóvenes no tienen contratos decentes. En @empleogob tenemos muy claro, como la pandemia demuestra, que la precariedad es uno de los mayores problemas en España. Este reto merece una respuesta colectiva, de país.   📻 Esta noche en @BrujulaOndaCero. https://t.co/GZeemnhH6m|0|train
1079|1264565506616500231|"La pandemia ha provocado un boom mundial de la bicicleta: se venden, se arreglan y se usan más. Gran Bretaña, Francia o Italia ya dan ayudas para seguir fomentando su uso y adaptan sus ciudades.   ¿En España? ""Aquí eso suena a broma"". https://t.co/aocMuwO4h5 https://t.co/IlxI1ChCj3"|0|train
1080|1242583372498599936|13. Progresión de los muertos Coronavirus en España en los últimos días 🇪🇸. La cifra ya se acerca a Italia 🇮🇹:  - 18/3: +107 - 19/3: +169 - 20/3: +235 - 21/3: +324 - 22/3: +394 - 23/3: +462 - 24/3: +514|0|train
1081|1279316435135840256|¿Hasta cuando vamos a permitir q sigan haciendo lo q les da la gana con nuestros impuestos? El padre se va a Botswana a cazar en plena crisis Éste de viaje de novios con dinero más q dudoso Y ahora se compra un coche de 550.000€ en la crisis económica y pandemia #ReferendumYa https://t.co/eqNYNQU2Oz|0|train
1082|1263765376162312197|Mi abuela en el balcón, juzgando en silencio a la gente que va por la calle con la mascarilla en la frente o en la barbilla. https://t.co/N9fkxhhJJL|0|train
1083|1264065197465108482|La VP @NadiaCalvino en @Congreso_Es:  Se trabaja con el Gobierno de Canarias para estudiar la posibilidad de realizar allí el primer proyecto piloto de una app interoperable y respetuosa con la privacidad para apoyar a la red sanitaria en la prevención de contagios del #COVID19 https://t.co/y6PKnTprP7|1|train
1084|1255761369238044672|DataCOVID-19: luchando contra el coronavirus con los datos de posición aproximada de tu móvil Vía @Telefonica https://t.co/knFIA4JKhI|0|train
1085|1281844078435500033|Los españoles han de plantearse el ignorar este acto cuya mera convocatoria es un ultraje al Rey y a los españoles llevados a la muerte por los infames que pretenden autohomenajearse.  “Pablo Iglesias supervisa el homenaje a las víctimas del coronavirus” https://t.co/qcDPP43tEN|1|train
1086|1258325081639575553|Sánchez da 76 millones al 'sector cultural', más del doble de lo asignado a investigación del Covid-19: https://t.co/qxLxRpQTN7|0|train
1087|1257299927232688130|@m_madbap @narfss @migarte78 @Panik81 Seguro que no sabíamos como funcionaba el virus? Con China costruyendo 2 hospital en 20 días, con Italia confinada. Cuando el gobierno recibía recomendaciones de la OMS de no hacer actos multitudinarios, pero animábamos a ir al 8 M no? La ciencia lo decía, el gobierno no lo hacía|0|train
1088|1268907773045149698|El Prado rinde homenaje a las personas que han estado en primera línea en la lucha contra el Covid19, con una visita excepcional un día antes de su reapertura. Lo hemos mostrado en directo en https://t.co/Pd9bYSnFBd #MuchasGracias #vuelvealprado https://t.co/lAnwmOg108|0|train
1089|1250735761424617474|"@mjmesan @auroriparrilla Siiii, en 48h ni rastro de dolor. Pero el diazepam por vena a mi me hizo cosquillas, lo que me lo eliminó fue el ""Neurontín"" de 300mg. El médico me dijo que estaban habiendo muchos problemas similares, por el poco espacio para movernos y el confinamiento..."|1|train
1090|1253703482843987970|En estos momentos, ante la situación confinamiento, cobra especial importancia ofrecer apoyo profesional a personas con pedofilia para evitar nuevas víctimas  Si tienes dudas o necesitas apoyo, contacta con @angel_blau ☎️ 93 642 53 81 E-mail: info@angelblau.com  #YoMeQuedoEnCasa https://t.co/IqAna4GrAQ|0|train
1091|1256907961458462720|Eficacia, transparencia y cercanía frente a incompetencia, mentiras y soberbia. Esa es la clave de la gestión de @IdiazAyuso en la crisis del coronavirus. Tomó medidas antes que nadie contando con todos. Por eso las encuestas dicen que duplicaría su apoyo electoral en solo un año https://t.co/6KVkSB4OjE|0|train
1092|1260147305799397376|😷 Ligero repunte de los fallecidos diarios por coronavirus en España hasta los 176 👉  https://t.co/v3klS6Ye23|0|train
1093|1265197692239699970|La EBA advierte de que el coronavirus disparará la morosidad de la banca a niveles de la crisis de deuda https://t.co/OBV90gCPxE vía @expansioncom|0|train
1094|1260698203562954754|Llevan 2 meses culpando al 8M y ahora en plena pandemia se saltan las medidas de seguridad y nos ponen a todos en riesgo porque el Gobierno quiere subir los impuestos a los multimillonarios.  #LaEspañaQueContagia|0|train
1095|1263089336859361280|La hipocresía de recriminar al gobierno pactar con Cs el estado de alarma, cuando ellos llevan años de la manita con la derecha catalana. Y sin pandemia que lo justifique.|0|train
1096|1244682831378419718|Menos mal que en la crisis del Coronavirus tenemos a Newtral, que si no... https://t.co/M7J3t6KfIs|0|train
1097|1270657055221780480|@velardedaoiz2 @jmlopezzafra Van a votar hasta los no-muertos por Covid-8M|0|train
1098|1288571009432530954|si antes estaba sorda ahora que la gente habla con la mascarilla más|0|train
1099|1272636891100254208|Estoy a esto 👌🏻 de mandar al Vaticano una carta para que me borren de donde me tengan que borrar|0|train
1100|1268455175213244422|#Pekin el coronavirus mantiene cerradas muchas calles anexas a Tiananmen. Se hace más imposible aún acceder a testigos de la memoria con los que ya habría sido dificicil hablar algo d las revueltas de 1989 y de su trágico final. Día Nacional de la Amnesia aquí #31AñosTiananmen https://t.co/lCLHTirDU4|0|train
1101|1275360056930951168|#Colombia: A las y los líderes sociales nos siguen matando durante la cuarentena https://t.co/YsQomDggoh #Semana a través de @RevistaSemana #activistas #Covid19|1|train
1102|1256476678236393474|Me voy a pegar tal siesta que ojalá despierte en fase 4.  Puto virus.|0|train
1103|1255389733456314375|La pandemia y la post pandemia tienen sexo https://t.co/PLEcuXjyuG por Beatriz Gimeno @BeatrizGimeno1 @Inmujer @publico_es|0|train
1104|1262127357101555713|"Se empieza por quemar y menospreciar a los #MIR2020 . Se acaba con más de 60.000 sanitarios infectados por #COVID19 por falta de EPIs. Si no cuidas a los ""pequeños"" cómo vas a cuidar a los ""mayores""... #FSEnLlamas #FSEstalla #FSEnLucha #MIR2020conGARANTIAS"|1|train
1105|1292475743138652160|Si temen el contagio por jugar un play off, que se borren de jugar en 30 días en la liga regular, mismos o más riesgos.|0|train
1106|1292820602651385859|Si hubiesen visto las imágenes de la verdad y no bailes en balcones quizá serían más sensatos!! #MotivosParaLaMocion #LevantandoEspanaConVox #ChicasVox52💚🇪🇦  #https://www.abc.es/sociedad/abci-fiestas-covid-descerebrados-tosen-vasos-para-contagiar-demas-202008090129_noticia.html https://t.co/tRNMD4Ua8D|0|train
1107|1263211513734627329|Lamentamos comunicar el fallecimiento de Maria Teresa, Guardia Civil destinada en Avilés #Asturias, tras dar positivo en #COVID19   Nuestro corazón está junto a sus familiares, amigos y compañeros.  Descansa en paz, Hermana https://t.co/jOSYwHakms|1|train
1108|1267029154299510785|"⛔ BULO de @El_Plural. ""14 días después de las manifestaciones del barrio Salamanca, grave rebrote del coronavirus en Madrid: 1.567 nuevos contagios...""  ❌ FALSO: No solo no ha habido un rebrote en el barrio, sino que se han reducido los contagios. https://t.co/GTVHg26Psw https://t.co/psWcYNI4Ks"|0|train
1109|1263818340667142144|"🔴Directo |  Sigue con nosotros el minuto al minuto del #Covid_19 : El Brasil de #Bolsonaro se convierte en centro de la #pandemia en Sudamérica con 20.000 muertos https://t.co/bqXAj5CjrC https://t.co/2iPeF4LNex"|0|train
1110|1267456476622266369|@mohedxs @tercio_t4 @PatriotasEsp2 @gabrielrufian Jajajaja,muy bueno.En realidad sin querer coincidir con la chusma fachenda se tenía que haber cancelado los dos actos ,la reunión de la bilis verde y la manifestacion . Además de haber confinado Madrid|0|train
1111|1270062784219398145|Al existir acusación particular en la causa del Coronavirus #8M aunque la Fiscalía pida el archivo la Magistrada podrá seguir con la instrucción si aprecia indicios de criminalidad.|1|train
1112|1254830258081222656|El hecho de que Alfonso Merlos haya podido saltarse el confinamiento generaba el debate que acababa estallando 💥 #EnCasaConSálvame  https://t.co/VRO7nu0jN4|0|train
1113|1244626594091671552|El coronavirus saca lo mejor de la buena gente y lo peor de la mala gente.|0|train
1114|1256483023152992256|Los bulos ultras.   El titular debería ser “La GC es cazada saltándose la normativa”  ➡️Ir dl trabajo a casa no es saltarse el confinamiento.  ➡️Retener a un diputado, intentar sancionarle sin motivo y no dar copia d la denuncia es un comportamiento irregular y arbitrario. https://t.co/p3w1Pm87jK|1|train
1115|1264515417982349313|Desinfectar tu vehículo para prevenir el COVID-19 en la desescalada https://t.co/hvX3lRbBrF|0|train
1116|1268824007060664320|Los casos de coronavirus en el mundo ascienden a 6,6 millones.   Estos son los diez países con más casos:  🇺🇸 EEUU (1.872.660) 🇧🇷 Brasil (614.941) 🇷🇺 Rusia (440.538) 🇬🇧 Reino Unido (283.079) 🇪🇸 España (240.660)  Más datos ⬇️ https://t.co/KmlEoa0X33 https://t.co/d0x0WUQhgM|0|train
1117|1262430680623058944|Pero seguimos en fase 1|0|train
1118|1270745481619083267|Las trabajadoras de la limpieza han sido imprescindibles para combatir el virus y sostener la vida de tod@s.  Ahora se movilizan contra la privatización que pretende llevar a cabo Ayuso.  Podemos evitarlo, pero necesitan nuestro apoyo y nuestra solidaridad. Se lo debemos. https://t.co/KQ8JxZKhCv|1|train
1119|1291270689656311809|Sé cómo Pepe, que va en bici al trabajo.  Sé cómo Pepe y ponte la mascarilla.  Sé cómo Pepe y aprende donde está #Aragón. No como en los informativos que ponen a Lleida en Huesca y a Huesca en Cataluña (ya es gordo que no lo sepan pero al menos que lo busquen en Google). https://t.co/o1O4QSRM44|0|train
1120|1267061338582536193|Ah ¿qué se podía elegir?|0|train
1121|1255074937259405312|@micosapiens Javiér, ahí no te voy a quitar la razón, China ha mentido y ocultado cifras y datos científicos respecto del verdadero origen de este virus super contagioso|0|train
1122|1251190721870204928|💙 Teniendo en cuenta que por la situación actual de la COVID-19 está todo cogido con pinzas y no se sabe qué va a pasar en el futuro... Estos movimientos parecen bastante lógicos 🤷‍♂️|0|train
1123|1260177794400759811|Acabo de donar mi mascarilla FFP2, que da la C. de Madrid, para dársela a cualquier persona del ámbito sanitario que la necesite. Espero que vosotrxs también lo hagáis porque ahora podemos ayudar de verdad. #MadridDonaFFP2 https://t.co/wVjQlwpLdg|1|train
1124|1243425958264070145|@asmodeoentwit @_InakiLopez_ Qué cosas que hace un mes cuando se estaban riendo del coronavirus decían que la sanidad española era la bomba, ahora que les ha estallado en la cara parece ser que había problemas. A ver si se aclaran https://t.co/KUgNQUJJn7|0|train
1125|1269566605228412928|Por si a alguien interesa la #investigación coordinada por @manuelrico en @_infoLibre sobre lo ocurrido en las #residencias que debatimos en @SextaNocheTV 👇 https://t.co/YQtSNLHIYw|0|train
1126|1276789459414061056|Cómo ver el desaliento durante el COVID-19 a través de la óptica de la fe, dice el élder Stevenson https://t.co/jfEOTYadJy|0|train
1127|1274959905292779521|El Centro de Control de Enfermedades del gobierno de EE. UU. Ha oficializado la evidencia científica emergente sobre la transmisión del coronavirus: 1. Muy bajo riesgo de transmisión desde las superficies. 2. Muy bajo riesgo de actividades al aire libre|0|train
1128|1254005972894433281|No se sabe a ciencia cierta cómo se generó el coronavirus. Pero es sospechosa la rotundidad con la que los habituales dueños del dogma insisten en el azar vírico del mercado de Wuhan. Y la fiereza con que descartan la teoría en un laboratorio de Wuhan ... que se dedica a eso. https://t.co/vM7gk92QDD|0|train
1129|1249611379008471040|"Hasta en Turquía dimiten más que en España. ""El ministro del Interior, Süleyman Soylu, ha anunciado este domingo su dimisión tras la polémica por el toque de queda del fin de semana, anunciado el viernes a última hora para reducir la propagación del coronavirus"""|1|train
1130|1268571305349124097|"#HotCoyotes tenemos otra canción compuesta, arreglada, y grabada en confinamiento: ”Después de esta guerra"" https://t.co/jXKcUpoOid"|0|train
1131|1269166697618915328|"Cataluña externaliza el rastreo de casos de covid y sus contactos a dedo por 18 millones. A la Generalitat siempre ha sido de apoyar a su ""famiglia"" y ayudarla a llenarse los bolsillos. Y los del ""España nos roba"" probablemente se llevarán su 3%. O más. https://t.co/J90N9fTfL2"|0|train
1132|1280831210990813185|Rodea al virus por ti y por todos. La responsabilidad es la mayor de las virtudes en estos días. https://t.co/c5lwaUXpGm|0|train
